,Date,Wind_m/s,Precipitation_mm,Wind_m/s1,Precipitation_mm1,Wind_m/s2,Precipitation_mm2,Wind_m/s3,Precipitation_mm3,Wind_m/s4,Precipitation_mm4,Wind_m/s5,Precipitation_mm5,Wind_m/s6,Precipitation_mm6,Wind_m/s7,Precipitation_mm7,Target: Max_temp
880,2019.12.05,2.4,0.0,2.0,0.0,4.1,0.0,4.7,6.7,4.7,0.0,7.4,0.0,3.8,0.0,2.6,7.5,0.2
881,2019.12.06,1.6,0.0,2.4,0.0,2.0,0.0,4.1,0.0,4.7,6.7,4.7,0.0,7.4,0.0,3.8,0.0,2.8
882,2019.12.07,2.6,0.0,1.6,0.0,2.4,0.0,2.0,0.0,4.1,0.0,4.7,6.7,4.7,0.0,7.4,0.0,6.3
883,2019.12.08,2.1,0.0,2.6,0.0,1.6,0.0,2.4,0.0,2.0,0.0,4.1,0.0,4.7,6.7,4.7,0.0,6.2
884,2019.12.09,3.3,3.3,2.1,0.0,2.6,0.0,1.6,0.0,2.4,0.0,2.0,0.0,4.1,0.0,4.7,6.7,5.7
885,2019.12.10,8.3,4.9,3.3,3.3,2.1,0.0,2.6,0.0,1.6,0.0,2.4,0.0,2.0,0.0,4.1,0.0,2.4
886,2019.12.11,2.6,0.0,8.3,4.9,3.3,3.3,2.1,0.0,2.6,0.0,1.6,0.0,2.4,0.0,2.0,0.0,3.5
887,2019.12.12,2.9,4.7,2.6,0.0,8.3,4.9,3.3,3.3,2.1,0.0,2.6,0.0,1.6,0.0,2.4,0.0,5.0
888,2019.12.13,4.5,5.0,2.9,4.7,2.6,0.0,8.3,4.9,3.3,3.3,2.1,0.0,2.6,0.0,1.6,0.0,4.7
889,2019.12.14,4.2,1.6,4.5,5.0,2.9,4.7,2.6,0.0,8.3,4.9,3.3,3.3,2.1,0.0,2.6,0.0,7.4
890,2019.12.15,3.4,0.0,4.2,1.6,4.5,5.0,2.9,4.7,2.6,0.0,8.3,4.9,3.3,3.3,2.1,0.0,9.2
891,2019.12.16,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,2.9,4.7,2.6,0.0,8.3,4.9,3.3,3.3,14.1
892,2019.12.17,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,2.9,4.7,2.6,0.0,8.3,4.9,12.0
893,2019.12.18,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,2.9,4.7,2.6,0.0,8.9
894,2019.12.19,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,2.9,4.7,10.1
895,2019.12.20,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,10.9
896,2019.12.21,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,9.3
897,2019.12.22,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,7.6
898,2019.12.23,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,7.8
899,2019.12.24,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,8.3
900,2019.12.25,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,6.4
901,2019.12.26,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,4.6
902,2019.12.27,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,3.0
903,2019.12.28,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,1.0
904,2019.12.29,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,1.1
905,2019.12.30,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,4.4
906,2019.12.31,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,3.0
907,2020.01.01,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,3.3
908,2020.01.02,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,2.4
909,2020.01.03,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,6.7
910,2020.01.04,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,3.5
911,2020.01.05,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,1.0
912,2020.01.06,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,1.7
913,2020.01.07,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,1.1
914,2020.01.08,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,1.3
915,2020.01.09,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,1.5
916,2020.01.10,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,6.5
917,2020.01.11,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,4.2
918,2020.01.12,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,2.7
919,2020.01.13,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,2.9
920,2020.01.14,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,3.1
921,2020.01.15,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,3.0
922,2020.01.16,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,2.5
923,2020.01.17,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.7
924,2020.01.18,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,2.8
925,2020.01.19,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,4.4
926,2020.01.20,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,3.6
927,2020.01.21,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,2.8
928,2020.01.22,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,3.4
929,2020.01.23,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,1.7
930,2020.01.24,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,1.6
931,2020.01.25,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,1.2
932,2020.01.26,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,5.7
933,2020.01.27,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,4.7
934,2020.01.28,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,5.3
935,2020.01.29,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,4.5
936,2020.01.30,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,11.0
937,2020.01.31,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,10.6
938,2020.02.01,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,12.8
939,2020.02.02,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,10.8
940,2020.02.03,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,7.4
941,2020.02.04,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,7.0
942,2020.02.05,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,4.3
943,2020.02.06,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,6.8
944,2020.02.07,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,4.1
945,2020.02.08,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,5.3
946,2020.02.09,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,12.0
947,2020.02.10,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,7.9
948,2020.02.11,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,6.4
949,2020.02.12,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,7.4
950,2020.02.13,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,8.0
951,2020.02.14,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,8.2
952,2020.02.15,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,9.1
953,2020.02.16,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,11.0
954,2020.02.17,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,10.8
955,2020.02.18,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,7.8
956,2020.02.19,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,6.8
957,2020.02.20,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,7.8
958,2020.02.21,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,8.6
959,2020.02.22,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,10.8
960,2020.02.23,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,12.3
961,2020.02.24,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,14.4
962,2020.02.25,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,8.9
963,2020.02.26,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,6.8
964,2020.02.27,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,7.1
965,2020.02.28,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,8.9
966,2020.02.29,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,9.6
967,2020.03.01,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,12.4
968,2020.03.02,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,10.5
969,2020.03.03,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,8.9
970,2020.03.04,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,9.8
971,2020.03.05,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,5.6
972,2020.03.06,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,9.3
973,2020.03.07,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,9.0
974,2020.03.08,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,10.0
975,2020.03.09,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,11.3
976,2020.03.10,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,14.6
977,2020.03.11,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,16.7
978,2020.03.12,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,13.1
979,2020.03.13,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,9.7
980,2020.03.14,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,8.9
981,2020.03.15,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,10.6
982,2020.03.16,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,13.1
983,2020.03.17,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,15.5
984,2020.03.18,1.7,0.0,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,17.2
985,2020.03.19,2.2,0.0,1.7,0.0,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,17.6
986,2020.03.20,2.8,0.0,2.2,0.0,1.7,0.0,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,15.4
987,2020.03.21,6.9,2.9,2.8,0.0,2.2,0.0,1.7,0.0,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,5.8
988,2020.03.22,4.8,1.0,6.9,2.9,2.8,0.0,2.2,0.0,1.7,0.0,1.5,0.0,6.1,0.0,4.1,0.0,3.7
989,2020.03.23,9.3,1.1,4.8,1.0,6.9,2.9,2.8,0.0,2.2,0.0,1.7,0.0,1.5,0.0,6.1,0.0,6.2
990,2020.03.24,7.7,0.0,9.3,1.1,4.8,1.0,6.9,2.9,2.8,0.0,2.2,0.0,1.7,0.0,1.5,0.0,5.0
991,2020.03.25,6.2,0.0,7.7,0.0,9.3,1.1,4.8,1.0,6.9,2.9,2.8,0.0,2.2,0.0,1.7,0.0,11.9
992,2020.03.26,5.4,0.0,6.2,0.0,7.7,0.0,9.3,1.1,4.8,1.0,6.9,2.9,2.8,0.0,2.2,0.0,14.4
993,2020.03.27,3.6,0.0,5.4,0.0,6.2,0.0,7.7,0.0,9.3,1.1,4.8,1.0,6.9,2.9,2.8,0.0,16.4
994,2020.03.28,2.7,0.0,3.6,0.0,5.4,0.0,6.2,0.0,7.7,0.0,9.3,1.1,4.8,1.0,6.9,2.9,15.8
995,2020.03.29,5.7,0.0,2.7,0.0,3.6,0.0,5.4,0.0,6.2,0.0,7.7,0.0,9.3,1.1,4.8,1.0,8.1
996,2020.03.30,4.2,1.4,5.7,0.0,2.7,0.0,3.6,0.0,5.4,0.0,6.2,0.0,7.7,0.0,9.3,1.1,8.3
997,2020.03.31,2.8,0.0,4.2,1.4,5.7,0.0,2.7,0.0,3.6,0.0,5.4,0.0,6.2,0.0,7.7,0.0,10.0
998,2020.04.01,1.9,0.0,2.8,0.0,4.2,1.4,5.7,0.0,2.7,0.0,3.6,0.0,5.4,0.0,6.2,0.0,11.1
999,2020.04.02,2.8,0.0,1.9,0.0,2.8,0.0,4.2,1.4,5.7,0.0,2.7,0.0,3.6,0.0,5.4,0.0,13.8
1000,2020.04.03,4.1,0.0,2.8,0.0,1.9,0.0,2.8,0.0,4.2,1.4,5.7,0.0,2.7,0.0,3.6,0.0,15.0
1001,2020.04.04,3.8,0.0,4.1,0.0,2.8,0.0,1.9,0.0,2.8,0.0,4.2,1.4,5.7,0.0,2.7,0.0,15.9
1002,2020.04.05,4.6,0.0,3.8,0.0,4.1,0.0,2.8,0.0,1.9,0.0,2.8,0.0,4.2,1.4,5.7,0.0,15.6
1003,2020.04.06,3.8,0.0,4.6,0.0,3.8,0.0,4.1,0.0,2.8,0.0,1.9,0.0,2.8,0.0,4.2,1.4,17.0
1004,2020.04.07,1.9,0.0,3.8,0.0,4.6,0.0,3.8,0.0,4.1,0.0,2.8,0.0,1.9,0.0,2.8,0.0,19.2
1005,2020.04.08,1.4,0.0,1.9,0.0,3.8,0.0,4.6,0.0,3.8,0.0,4.1,0.0,2.8,0.0,1.9,0.0,20.5
1006,2020.04.09,3.9,0.0,1.4,0.0,1.9,0.0,3.8,0.0,4.6,0.0,3.8,0.0,4.1,0.0,2.8,0.0,18.8
1007,2020.04.10,4.7,0.0,3.9,0.0,1.4,0.0,1.9,0.0,3.8,0.0,4.6,0.0,3.8,0.0,4.1,0.0,18.9
1008,2020.04.11,2.5,0.0,4.7,0.0,3.9,0.0,1.4,0.0,1.9,0.0,3.8,0.0,4.6,0.0,3.8,0.0,17.9
1009,2020.04.12,3.4,0.0,2.5,0.0,4.7,0.0,3.9,0.0,1.4,0.0,1.9,0.0,3.8,0.0,4.6,0.0,21.1
1010,2020.04.13,6.1,0.3,3.4,0.0,2.5,0.0,4.7,0.0,3.9,0.0,1.4,0.0,1.9,0.0,3.8,0.0,10.9
1011,2020.04.14,6.9,0.2,6.1,0.3,3.4,0.0,2.5,0.0,4.7,0.0,3.9,0.0,1.4,0.0,1.9,0.0,13.6
1012,2020.04.15,5.0,0.0,6.9,0.2,6.1,0.3,3.4,0.0,2.5,0.0,4.7,0.0,3.9,0.0,1.4,0.0,19.5
1013,2020.04.16,4.1,0.0,5.0,0.0,6.9,0.2,6.1,0.3,3.4,0.0,2.5,0.0,4.7,0.0,3.9,0.0,21.4
1014,2020.04.17,5.4,0.0,4.1,0.0,5.0,0.0,6.9,0.2,6.1,0.3,3.4,0.0,2.5,0.0,4.7,0.0,20.5
1015,2020.04.18,3.0,1.0,5.4,0.0,4.1,0.0,5.0,0.0,6.9,0.2,6.1,0.3,3.4,0.0,2.5,0.0,17.0
1016,2020.04.19,5.1,11.4,3.0,1.0,5.4,0.0,4.1,0.0,5.0,0.0,6.9,0.2,6.1,0.3,3.4,0.0,15.4
1017,2020.04.20,5.5,0.0,5.1,11.4,3.0,1.0,5.4,0.0,4.1,0.0,5.0,0.0,6.9,0.2,6.1,0.3,16.2
1018,2020.04.21,6.0,0.0,5.5,0.0,5.1,11.4,3.0,1.0,5.4,0.0,4.1,0.0,5.0,0.0,6.9,0.2,17.2
1019,2020.04.22,4.1,0.0,6.0,0.0,5.5,0.0,5.1,11.4,3.0,1.0,5.4,0.0,4.1,0.0,5.0,0.0,18.5
1020,2020.04.23,2.8,0.0,4.1,0.0,6.0,0.0,5.5,0.0,5.1,11.4,3.0,1.0,5.4,0.0,4.1,0.0,18.9
1021,2020.04.24,4.7,0.0,2.8,0.0,4.1,0.0,6.0,0.0,5.5,0.0,5.1,11.4,3.0,1.0,5.4,0.0,18.4
1022,2020.04.25,8.5,0.4,4.7,0.0,2.8,0.0,4.1,0.0,6.0,0.0,5.5,0.0,5.1,11.4,3.0,1.0,18.3
1023,2020.04.26,3.2,0.0,8.5,0.4,4.7,0.0,2.8,0.0,4.1,0.0,6.0,0.0,5.5,0.0,5.1,11.4,18.8
1024,2020.04.27,3.9,0.0,3.2,0.0,8.5,0.4,4.7,0.0,2.8,0.0,4.1,0.0,6.0,0.0,5.5,0.0,22.2
1025,2020.04.28,5.3,2.5,3.9,0.0,3.2,0.0,8.5,0.4,4.7,0.0,2.8,0.0,4.1,0.0,6.0,0.0,18.4
1026,2020.04.29,5.6,3.1,5.3,2.5,3.9,0.0,3.2,0.0,8.5,0.4,4.7,0.0,2.8,0.0,4.1,0.0,21.0
1027,2020.04.30,6.3,0.5,5.6,3.1,5.3,2.5,3.9,0.0,3.2,0.0,8.5,0.4,4.7,0.0,2.8,0.0,19.1
1028,2020.05.01,4.8,1.1,6.3,0.5,5.6,3.1,5.3,2.5,3.9,0.0,3.2,0.0,8.5,0.4,4.7,0.0,19.4
1029,2020.05.02,6.0,0.0,4.8,1.1,6.3,0.5,5.6,3.1,5.3,2.5,3.9,0.0,3.2,0.0,8.5,0.4,17.8
1030,2020.05.03,7.9,0.0,6.0,0.0,4.8,1.1,6.3,0.5,5.6,3.1,5.3,2.5,3.9,0.0,3.2,0.0,19.5
1031,2020.05.04,4.1,0.1,7.9,0.0,6.0,0.0,4.8,1.1,6.3,0.5,5.6,3.1,5.3,2.5,3.9,0.0,17.5
1032,2020.05.05,7.4,4.8,4.1,0.1,7.9,0.0,6.0,0.0,4.8,1.1,6.3,0.5,5.6,3.1,5.3,2.5,15.6
1033,2020.05.06,8.5,0.0,7.4,4.8,4.1,0.1,7.9,0.0,6.0,0.0,4.8,1.1,6.3,0.5,5.6,3.1,16.3
1034,2020.05.07,8.0,0.0,8.5,0.0,7.4,4.8,4.1,0.1,7.9,0.0,6.0,0.0,4.8,1.1,6.3,0.5,21.8
1035,2020.05.08,2.6,0.0,8.0,0.0,8.5,0.0,7.4,4.8,4.1,0.1,7.9,0.0,6.0,0.0,4.8,1.1,23.1
1036,2020.05.09,3.4,0.0,2.6,0.0,8.0,0.0,8.5,0.0,7.4,4.8,4.1,0.1,7.9,0.0,6.0,0.0,24.0
1037,2020.05.10,4.2,0.0,3.4,0.0,2.6,0.0,8.0,0.0,8.5,0.0,7.4,4.8,4.1,0.1,7.9,0.0,24.6
1038,2020.05.11,8.3,0.0,4.2,0.0,3.4,0.0,2.6,0.0,8.0,0.0,8.5,0.0,7.4,4.8,4.1,0.1,15.5
1039,2020.05.12,7.9,0.0,8.3,0.0,4.2,0.0,3.4,0.0,2.6,0.0,8.0,0.0,8.5,0.0,7.4,4.8,11.2
1040,2020.05.13,3.5,1.0,7.9,0.0,8.3,0.0,4.2,0.0,3.4,0.0,2.6,0.0,8.0,0.0,8.5,0.0,22.4
1041,2020.05.14,4.7,0.6,3.5,1.0,7.9,0.0,8.3,0.0,4.2,0.0,3.4,0.0,2.6,0.0,8.0,0.0,19.4
1042,2020.05.15,7.6,4.1,4.7,0.6,3.5,1.0,7.9,0.0,8.3,0.0,4.2,0.0,3.4,0.0,2.6,0.0,19.9
1043,2020.05.16,3.1,0.0,7.6,4.1,4.7,0.6,3.5,1.0,7.9,0.0,8.3,0.0,4.2,0.0,3.4,0.0,20.9
1044,2020.05.17,3.5,6.3,3.1,0.0,7.6,4.1,4.7,0.6,3.5,1.0,7.9,0.0,8.3,0.0,4.2,0.0,24.3
1045,2020.05.18,2.4,0.0,3.5,6.3,3.1,0.0,7.6,4.1,4.7,0.6,3.5,1.0,7.9,0.0,8.3,0.0,25.1
1046,2020.05.19,4.0,0.1,2.4,0.0,3.5,6.3,3.1,0.0,7.6,4.1,4.7,0.6,3.5,1.0,7.9,0.0,19.7
1047,2020.05.20,3.7,9.7,4.0,0.1,2.4,0.0,3.5,6.3,3.1,0.0,7.6,4.1,4.7,0.6,3.5,1.0,20.0
1048,2020.05.21,4.9,0.0,3.7,9.7,4.0,0.1,2.4,0.0,3.5,6.3,3.1,0.0,7.6,4.1,4.7,0.6,19.1
1049,2020.05.22,4.1,0.0,4.9,0.0,3.7,9.7,4.0,0.1,2.4,0.0,3.5,6.3,3.1,0.0,7.6,4.1,16.8
1050,2020.05.23,3.1,1.5,4.1,0.0,4.9,0.0,3.7,9.7,4.0,0.1,2.4,0.0,3.5,6.3,3.1,0.0,19.9
1051,2020.05.24,9.9,2.7,3.1,1.5,4.1,0.0,4.9,0.0,3.7,9.7,4.0,0.1,2.4,0.0,3.5,6.3,17.9
1052,2020.05.25,7.1,0.2,9.9,2.7,3.1,1.5,4.1,0.0,4.9,0.0,3.7,9.7,4.0,0.1,2.4,0.0,20.4
1053,2020.05.26,4.8,2.0,7.1,0.2,9.9,2.7,3.1,1.5,4.1,0.0,4.9,0.0,3.7,9.7,4.0,0.1,21.8
1054,2020.05.27,3.9,1.2,4.8,2.0,7.1,0.2,9.9,2.7,3.1,1.5,4.1,0.0,4.9,0.0,3.7,9.7,20.9
1055,2020.05.28,6.1,0.3,3.9,1.2,4.8,2.0,7.1,0.2,9.9,2.7,3.1,1.5,4.1,0.0,4.9,0.0,20.4
1056,2020.05.29,4.8,1.2,6.1,0.3,3.9,1.2,4.8,2.0,7.1,0.2,9.9,2.7,3.1,1.5,4.1,0.0,19.7
1057,2020.05.30,3.9,5.1,4.8,1.2,6.1,0.3,3.9,1.2,4.8,2.0,7.1,0.2,9.9,2.7,3.1,1.5,13.4
