,Date,Wind_m/s,Precipitation_mm,Wind_m/s1,Precipitation_mm1,Wind_m/s2,Precipitation_mm2,Wind_m/s3,Precipitation_mm3,Wind_m/s4,Precipitation_mm4,Wind_m/s5,Precipitation_mm5,Wind_m/s6,Precipitation_mm6,Target: Mean_temp
590,2019.02.17,1.9,0.0,2.3,0.0,1.9,0.0,6.5,0.0,5.9,0.1,9.6,0.1,10.5,4.3,2.5
591,2019.02.18,2.2,0.0,1.9,0.0,2.3,0.0,1.9,0.0,6.5,0.0,5.9,0.1,9.6,0.1,2.95
592,2019.02.19,2.3,0.2,2.2,0.0,1.9,0.0,2.3,0.0,1.9,0.0,6.5,0.0,5.9,0.1,4.550000000000001
593,2019.02.20,4.9,0.0,2.3,0.2,2.2,0.0,1.9,0.0,2.3,0.0,1.9,0.0,6.5,0.0,4.05
594,2019.02.21,4.2,0.5,4.9,0.0,2.3,0.2,2.2,0.0,1.9,0.0,2.3,0.0,1.9,0.0,3.9499999999999997
595,2019.02.22,7.6,1.6,4.2,0.5,4.9,0.0,2.3,0.2,2.2,0.0,1.9,0.0,2.3,0.0,-3.6
596,2019.02.23,6.2,0.0,7.6,1.6,4.2,0.5,4.9,0.0,2.3,0.2,2.2,0.0,1.9,0.0,-2.55
597,2019.02.24,3.3,0.0,6.2,0.0,7.6,1.6,4.2,0.5,4.9,0.0,2.3,0.2,2.2,0.0,1.25
598,2019.02.25,3.0,0.0,3.3,0.0,6.2,0.0,7.6,1.6,4.2,0.5,4.9,0.0,2.3,0.2,3.3
599,2019.02.26,6.9,0.0,3.0,0.0,3.3,0.0,6.2,0.0,7.6,1.6,4.2,0.5,4.9,0.0,4.7
600,2019.02.27,5.0,0.0,6.9,0.0,3.0,0.0,3.3,0.0,6.2,0.0,7.6,1.6,4.2,0.5,6.9
601,2019.02.28,8.4,0.0,5.0,0.0,6.9,0.0,3.0,0.0,3.3,0.0,6.2,0.0,7.6,1.6,8.15
602,2019.03.01,5.5,0.1,8.4,0.0,5.0,0.0,6.9,0.0,3.0,0.0,3.3,0.0,6.2,0.0,4.7
603,2019.03.02,4.5,0.4,5.5,0.1,8.4,0.0,5.0,0.0,6.9,0.0,3.0,0.0,3.3,0.0,7.3999999999999995
604,2019.03.03,5.7,0.5,4.5,0.4,5.5,0.1,8.4,0.0,5.0,0.0,6.9,0.0,3.0,0.0,9.45
605,2019.03.04,9.8,0.0,5.7,0.5,4.5,0.4,5.5,0.1,8.4,0.0,5.0,0.0,6.9,0.0,8.45
606,2019.03.05,6.9,1.5,9.8,0.0,5.7,0.5,4.5,0.4,5.5,0.1,8.4,0.0,5.0,0.0,8.55
607,2019.03.06,4.7,0.5,6.9,1.5,9.8,0.0,5.7,0.5,4.5,0.4,5.5,0.1,8.4,0.0,11.85
608,2019.03.07,8.8,0.0,4.7,0.5,6.9,1.5,9.8,0.0,5.7,0.5,4.5,0.4,5.5,0.1,11.3
609,2019.03.08,4.7,1.7,8.8,0.0,4.7,0.5,6.9,1.5,9.8,0.0,5.7,0.5,4.5,0.4,9.3
610,2019.03.09,5.8,0.2,4.7,1.7,8.8,0.0,4.7,0.5,6.9,1.5,9.8,0.0,5.7,0.5,10.3
611,2019.03.10,9.1,0.2,5.8,0.2,4.7,1.7,8.8,0.0,4.7,0.5,6.9,1.5,9.8,0.0,6.550000000000001
612,2019.03.11,14.0,0.3,9.1,0.2,5.8,0.2,4.7,1.7,8.8,0.0,4.7,0.5,6.9,1.5,3.95
613,2019.03.12,5.8,0.0,14.0,0.3,9.1,0.2,5.8,0.2,4.7,1.7,8.8,0.0,4.7,0.5,2.2
614,2019.03.13,5.7,2.1,5.8,0.0,14.0,0.3,9.1,0.2,5.8,0.2,4.7,1.7,8.8,0.0,4.3
615,2019.03.14,3.8,0.0,5.7,2.1,5.8,0.0,14.0,0.3,9.1,0.2,5.8,0.2,4.7,1.7,7.3
616,2019.03.15,8.2,2.2,3.8,0.0,5.7,2.1,5.8,0.0,14.0,0.3,9.1,0.2,5.8,0.2,8.85
617,2019.03.16,7.2,0.9,8.2,2.2,3.8,0.0,5.7,2.1,5.8,0.0,14.0,0.3,9.1,0.2,10.600000000000001
618,2019.03.17,6.5,0.0,7.2,0.9,8.2,2.2,3.8,0.0,5.7,2.1,5.8,0.0,14.0,0.3,8.85
619,2019.03.18,8.7,1.5,6.5,0.0,7.2,0.9,8.2,2.2,3.8,0.0,5.7,2.1,5.8,0.0,7.550000000000001
620,2019.03.19,5.5,0.4,8.7,1.5,6.5,0.0,7.2,0.9,8.2,2.2,3.8,0.0,5.7,2.1,6.25
621,2019.03.20,2.1,0.0,5.5,0.4,8.7,1.5,6.5,0.0,7.2,0.9,8.2,2.2,3.8,0.0,5.25
622,2019.03.21,2.0,0.0,2.1,0.0,5.5,0.4,8.7,1.5,6.5,0.0,7.2,0.9,8.2,2.2,7.35
623,2019.03.22,2.0,0.0,2.0,0.0,2.1,0.0,5.5,0.4,8.7,1.5,6.5,0.0,7.2,0.9,9.05
624,2019.03.23,2.8,0.0,2.0,0.0,2.0,0.0,2.1,0.0,5.5,0.4,8.7,1.5,6.5,0.0,11.6
625,2019.03.24,4.8,0.0,2.8,0.0,2.0,0.0,2.0,0.0,2.1,0.0,5.5,0.4,8.7,1.5,9.8
626,2019.03.25,5.5,0.2,4.8,0.0,2.8,0.0,2.0,0.0,2.0,0.0,2.1,0.0,5.5,0.4,8.1
627,2019.03.26,5.9,0.0,5.5,0.2,4.8,0.0,2.8,0.0,2.0,0.0,2.0,0.0,2.1,0.0,5.3
628,2019.03.27,5.6,0.0,5.9,0.0,5.5,0.2,4.8,0.0,2.8,0.0,2.0,0.0,2.0,0.0,6.05
629,2019.03.28,3.6,0.0,5.6,0.0,5.9,0.0,5.5,0.2,4.8,0.0,2.8,0.0,2.0,0.0,8.05
630,2019.03.29,2.2,0.0,3.6,0.0,5.6,0.0,5.9,0.0,5.5,0.2,4.8,0.0,2.8,0.0,8.9
631,2019.03.30,2.0,0.0,2.2,0.0,3.6,0.0,5.6,0.0,5.9,0.0,5.5,0.2,4.8,0.0,10.4
632,2019.03.31,2.5,0.0,2.0,0.0,2.2,0.0,3.6,0.0,5.6,0.0,5.9,0.0,5.5,0.2,10.0
633,2019.04.01,5.9,0.0,2.5,0.0,2.0,0.0,2.2,0.0,3.6,0.0,5.6,0.0,5.9,0.0,10.1
634,2019.04.02,6.6,0.0,5.9,0.0,2.5,0.0,2.0,0.0,2.2,0.0,3.6,0.0,5.6,0.0,11.85
635,2019.04.03,6.6,0.0,6.6,0.0,5.9,0.0,2.5,0.0,2.0,0.0,2.2,0.0,3.6,0.0,13.0
636,2019.04.04,7.0,0.0,6.6,0.0,6.6,0.0,5.9,0.0,2.5,0.0,2.0,0.0,2.2,0.0,10.8
637,2019.04.05,7.7,3.0,7.0,0.0,6.6,0.0,6.6,0.0,5.9,0.0,2.5,0.0,2.0,0.0,10.7
638,2019.04.06,3.5,3.0,7.7,3.0,7.0,0.0,6.6,0.0,6.6,0.0,5.9,0.0,2.5,0.0,12.15
639,2019.04.07,4.0,0.0,3.5,3.0,7.7,3.0,7.0,0.0,6.6,0.0,6.6,0.0,5.9,0.0,14.149999999999999
640,2019.04.08,3.3,0.0,4.0,0.0,3.5,3.0,7.7,3.0,7.0,0.0,6.6,0.0,6.6,0.0,15.5
641,2019.04.09,4.5,0.4,3.3,0.0,4.0,0.0,3.5,3.0,7.7,3.0,7.0,0.0,6.6,0.0,14.2
642,2019.04.10,5.4,0.0,4.5,0.4,3.3,0.0,4.0,0.0,3.5,3.0,7.7,3.0,7.0,0.0,12.1
643,2019.04.11,6.5,6.4,5.4,0.0,4.5,0.4,3.3,0.0,4.0,0.0,3.5,3.0,7.7,3.0,9.1
644,2019.04.12,5.4,13.4,6.5,6.4,5.4,0.0,4.5,0.4,3.3,0.0,4.0,0.0,3.5,3.0,8.9
645,2019.04.13,5.4,0.2,5.4,13.4,6.5,6.4,5.4,0.0,4.5,0.4,3.3,0.0,4.0,0.0,11.4
646,2019.04.14,6.4,1.3,5.4,0.2,5.4,13.4,6.5,6.4,5.4,0.0,4.5,0.4,3.3,0.0,8.5
647,2019.04.15,6.4,0.0,6.4,1.3,5.4,0.2,5.4,13.4,6.5,6.4,5.4,0.0,4.5,0.4,7.45
648,2019.04.16,3.9,0.0,6.4,0.0,6.4,1.3,5.4,0.2,5.4,13.4,6.5,6.4,5.4,0.0,9.299999999999999
649,2019.04.17,3.0,0.0,3.9,0.0,6.4,0.0,6.4,1.3,5.4,0.2,5.4,13.4,6.5,6.4,13.799999999999999
650,2019.04.18,4.1,0.1,3.0,0.0,3.9,0.0,6.4,0.0,6.4,1.3,5.4,0.2,5.4,13.4,16.0
651,2019.04.19,4.0,0.0,4.1,0.1,3.0,0.0,3.9,0.0,6.4,0.0,6.4,1.3,5.4,0.2,15.3
652,2019.04.20,3.2,0.0,4.0,0.0,4.1,0.1,3.0,0.0,3.9,0.0,6.4,0.0,6.4,1.3,16.05
653,2019.04.21,3.6,0.0,3.2,0.0,4.0,0.0,4.1,0.1,3.0,0.0,3.9,0.0,6.4,0.0,15.55
654,2019.04.22,7.1,0.3,3.6,0.0,3.2,0.0,4.0,0.0,4.1,0.1,3.0,0.0,3.9,0.0,10.850000000000001
655,2019.04.23,7.4,4.8,7.1,0.3,3.6,0.0,3.2,0.0,4.0,0.0,4.1,0.1,3.0,0.0,15.799999999999999
656,2019.04.24,6.0,2.1,7.4,4.8,7.1,0.3,3.6,0.0,3.2,0.0,4.0,0.0,4.1,0.1,18.25
657,2019.04.25,6.3,0.0,6.0,2.1,7.4,4.8,7.1,0.3,3.6,0.0,3.2,0.0,4.0,0.0,20.85
658,2019.04.26,6.1,2.8,6.3,0.0,6.0,2.1,7.4,4.8,7.1,0.3,3.6,0.0,3.2,0.0,14.95
659,2019.04.27,6.7,4.3,6.1,2.8,6.3,0.0,6.0,2.1,7.4,4.8,7.1,0.3,3.6,0.0,13.75
660,2019.04.28,8.2,0.4,6.7,4.3,6.1,2.8,6.3,0.0,6.0,2.1,7.4,4.8,7.1,0.3,13.100000000000001
661,2019.04.29,5.2,0.9,8.2,0.4,6.7,4.3,6.1,2.8,6.3,0.0,6.0,2.1,7.4,4.8,12.9
662,2019.04.30,3.8,6.1,5.2,0.9,8.2,0.4,6.7,4.3,6.1,2.8,6.3,0.0,6.0,2.1,14.850000000000001
663,2019.05.01,6.4,0.0,3.8,6.1,5.2,0.9,8.2,0.4,6.7,4.3,6.1,2.8,6.3,0.0,15.950000000000001
664,2019.05.02,5.5,1.0,6.4,0.0,3.8,6.1,5.2,0.9,8.2,0.4,6.7,4.3,6.1,2.8,14.399999999999999
665,2019.05.03,5.9,0.6,5.5,1.0,6.4,0.0,3.8,6.1,5.2,0.9,8.2,0.4,6.7,4.3,14.85
666,2019.05.04,5.0,10.9,5.9,0.6,5.5,1.0,6.4,0.0,3.8,6.1,5.2,0.9,8.2,0.4,9.2
667,2019.05.05,5.8,27.1,5.0,10.9,5.9,0.6,5.5,1.0,6.4,0.0,3.8,6.1,5.2,0.9,9.399999999999999
668,2019.05.06,4.9,9.1,5.8,27.1,5.0,10.9,5.9,0.6,5.5,1.0,6.4,0.0,3.8,6.1,11.0
669,2019.05.07,6.3,0.0,4.9,9.1,5.8,27.1,5.0,10.9,5.9,0.6,5.5,1.0,6.4,0.0,12.8
670,2019.05.08,4.6,0.0,6.3,0.0,4.9,9.1,5.8,27.1,5.0,10.9,5.9,0.6,5.5,1.0,10.65
671,2019.05.09,5.0,17.0,4.6,0.0,6.3,0.0,4.9,9.1,5.8,27.1,5.0,10.9,5.9,0.6,14.600000000000001
672,2019.05.10,6.6,0.6,5.0,17.0,4.6,0.0,6.3,0.0,4.9,9.1,5.8,27.1,5.0,10.9,16.75
673,2019.05.11,3.6,0.8,6.6,0.6,5.0,17.0,4.6,0.0,6.3,0.0,4.9,9.1,5.8,27.1,17.95
674,2019.05.12,4.9,9.8,3.6,0.8,6.6,0.6,5.0,17.0,4.6,0.0,6.3,0.0,4.9,9.1,12.6
675,2019.05.13,6.3,1.2,4.9,9.8,3.6,0.8,6.6,0.6,5.0,17.0,4.6,0.0,6.3,0.0,8.65
676,2019.05.14,6.0,30.3,6.3,1.2,4.9,9.8,3.6,0.8,6.6,0.6,5.0,17.0,4.6,0.0,10.05
677,2019.05.15,3.0,9.3,6.0,30.3,6.3,1.2,4.9,9.8,3.6,0.8,6.6,0.6,5.0,17.0,12.2
678,2019.05.16,2.2,0.1,3.0,9.3,6.0,30.3,6.3,1.2,4.9,9.8,3.6,0.8,6.6,0.6,15.2
679,2019.05.17,2.6,0.0,2.2,0.1,3.0,9.3,6.0,30.3,6.3,1.2,4.9,9.8,3.6,0.8,17.6
680,2019.05.18,3.9,0.2,2.6,0.0,2.2,0.1,3.0,9.3,6.0,30.3,6.3,1.2,4.9,9.8,19.299999999999997
681,2019.05.19,4.7,3.5,3.9,0.2,2.6,0.0,2.2,0.1,3.0,9.3,6.0,30.3,6.3,1.2,19.15
682,2019.05.20,6.0,7.7,4.7,3.5,3.9,0.2,2.6,0.0,2.2,0.1,3.0,9.3,6.0,30.3,16.25
683,2019.05.21,5.4,5.7,6.0,7.7,4.7,3.5,3.9,0.2,2.6,0.0,2.2,0.1,3.0,9.3,15.950000000000001
684,2019.05.22,7.1,1.5,5.4,5.7,6.0,7.7,4.7,3.5,3.9,0.2,2.6,0.0,2.2,0.1,15.55
685,2019.05.23,7.7,0.0,7.1,1.5,5.4,5.7,6.0,7.7,4.7,3.5,3.9,0.2,2.6,0.0,15.5
686,2019.05.24,3.5,2.2,7.7,0.0,7.1,1.5,5.4,5.7,6.0,7.7,4.7,3.5,3.9,0.2,18.75
687,2019.05.25,2.9,0.0,3.5,2.2,7.7,0.0,7.1,1.5,5.4,5.7,6.0,7.7,4.7,3.5,20.8
688,2019.05.26,2.8,0.0,2.9,0.0,3.5,2.2,7.7,0.0,7.1,1.5,5.4,5.7,6.0,7.7,21.450000000000003
689,2019.05.27,4.2,7.8,2.8,0.0,2.9,0.0,3.5,2.2,7.7,0.0,7.1,1.5,5.4,5.7,19.450000000000003
690,2019.05.28,4.2,9.4,4.2,7.8,2.8,0.0,2.9,0.0,3.5,2.2,7.7,0.0,7.1,1.5,18.0
691,2019.05.29,3.3,5.8,4.2,9.4,4.2,7.8,2.8,0.0,2.9,0.0,3.5,2.2,7.7,0.0,14.7
692,2019.05.30,4.2,23.1,3.3,5.8,4.2,9.4,4.2,7.8,2.8,0.0,2.9,0.0,3.5,2.2,18.0
693,2019.05.31,3.3,1.4,4.2,23.1,3.3,5.8,4.2,9.4,4.2,7.8,2.8,0.0,2.9,0.0,20.5
694,2019.06.01,4.9,0.9,3.3,1.4,4.2,23.1,3.3,5.8,4.2,9.4,4.2,7.8,2.8,0.0,22.1
695,2019.06.02,3.6,0.0,4.9,0.9,3.3,1.4,4.2,23.1,3.3,5.8,4.2,9.4,4.2,7.8,23.1
696,2019.06.03,3.5,0.2,3.6,0.0,4.9,0.9,3.3,1.4,4.2,23.1,3.3,5.8,4.2,9.4,23.1
697,2019.06.04,3.3,0.0,3.5,0.2,3.6,0.0,4.9,0.9,3.3,1.4,4.2,23.1,3.3,5.8,23.7
698,2019.06.05,3.9,3.0,3.3,0.0,3.5,0.2,3.6,0.0,4.9,0.9,3.3,1.4,4.2,23.1,21.75
699,2019.06.06,4.8,4.6,3.9,3.0,3.3,0.0,3.5,0.2,3.6,0.0,4.9,0.9,3.3,1.4,22.95
700,2019.06.07,4.1,8.8,4.8,4.6,3.9,3.0,3.3,0.0,3.5,0.2,3.6,0.0,4.9,0.9,22.65
701,2019.06.08,6.0,0.0,4.1,8.8,4.8,4.6,3.9,3.0,3.3,0.0,3.5,0.2,3.6,0.0,23.0
702,2019.06.09,3.6,0.0,6.0,0.0,4.1,8.8,4.8,4.6,3.9,3.0,3.3,0.0,3.5,0.2,25.2
703,2019.06.10,4.2,0.0,3.6,0.0,6.0,0.0,4.1,8.8,4.8,4.6,3.9,3.0,3.3,0.0,26.0
704,2019.06.11,4.4,0.0,4.2,0.0,3.6,0.0,6.0,0.0,4.1,8.8,4.8,4.6,3.9,3.0,26.3
705,2019.06.12,5.4,0.0,4.4,0.0,4.2,0.0,3.6,0.0,6.0,0.0,4.1,8.8,4.8,4.6,27.799999999999997
706,2019.06.13,4.1,3.2,5.4,0.0,4.4,0.0,4.2,0.0,3.6,0.0,6.0,0.0,4.1,8.8,28.15
707,2019.06.14,3.7,0.0,4.1,3.2,5.4,0.0,4.4,0.0,4.2,0.0,3.6,0.0,6.0,0.0,28.7
708,2019.06.15,3.9,0.3,3.7,0.0,4.1,3.2,5.4,0.0,4.4,0.0,4.2,0.0,3.6,0.0,28.049999999999997
709,2019.06.16,4.7,7.1,3.9,0.3,3.7,0.0,4.1,3.2,5.4,0.0,4.4,0.0,4.2,0.0,25.2
710,2019.06.17,3.7,10.7,4.7,7.1,3.9,0.3,3.7,0.0,4.1,3.2,5.4,0.0,4.4,0.0,23.25
711,2019.06.18,4.3,3.0,3.7,10.7,4.7,7.1,3.9,0.3,3.7,0.0,4.1,3.2,5.4,0.0,26.299999999999997
712,2019.06.19,4.8,15.9,4.3,3.0,3.7,10.7,4.7,7.1,3.9,0.3,3.7,0.0,4.1,3.2,26.1
713,2019.06.20,2.5,6.9,4.8,15.9,4.3,3.0,3.7,10.7,4.7,7.1,3.9,0.3,3.7,0.0,25.1
714,2019.06.21,4.5,0.8,2.5,6.9,4.8,15.9,4.3,3.0,3.7,10.7,4.7,7.1,3.9,0.3,26.05
715,2019.06.22,3.3,2.4,4.5,0.8,2.5,6.9,4.8,15.9,4.3,3.0,3.7,10.7,4.7,7.1,23.950000000000003
716,2019.06.23,4.2,20.1,3.3,2.4,4.5,0.8,2.5,6.9,4.8,15.9,4.3,3.0,3.7,10.7,24.65
717,2019.06.24,5.7,0.8,4.2,20.1,3.3,2.4,4.5,0.8,2.5,6.9,4.8,15.9,4.3,3.0,25.85
718,2019.06.25,4.2,0.0,5.7,0.8,4.2,20.1,3.3,2.4,4.5,0.8,2.5,6.9,4.8,15.9,28.2
719,2019.06.26,3.2,0.0,4.2,0.0,5.7,0.8,4.2,20.1,3.3,2.4,4.5,0.8,2.5,6.9,27.85
720,2019.06.27,7.5,0.0,3.2,0.0,4.2,0.0,5.7,0.8,4.2,20.1,3.3,2.4,4.5,0.8,22.25
721,2019.06.28,4.0,0.0,7.5,0.0,3.2,0.0,4.2,0.0,5.7,0.8,4.2,20.1,3.3,2.4,23.4
722,2019.06.29,3.2,0.0,4.0,0.0,7.5,0.0,3.2,0.0,4.2,0.0,5.7,0.8,4.2,20.1,24.9
723,2019.06.30,4.3,0.0,3.2,0.0,4.0,0.0,7.5,0.0,3.2,0.0,4.2,0.0,5.7,0.8,26.5
724,2019.07.01,3.8,0.0,4.3,0.0,3.2,0.0,4.0,0.0,7.5,0.0,3.2,0.0,4.2,0.0,27.049999999999997
725,2019.07.02,6.3,0.0,3.8,0.0,4.3,0.0,3.2,0.0,4.0,0.0,7.5,0.0,3.2,0.0,23.6
726,2019.07.03,5.1,0.0,6.3,0.0,3.8,0.0,4.3,0.0,3.2,0.0,4.0,0.0,7.5,0.0,22.450000000000003
727,2019.07.04,4.2,0.0,5.1,0.0,6.3,0.0,3.8,0.0,4.3,0.0,3.2,0.0,4.0,0.0,24.049999999999997
728,2019.07.05,5.3,0.0,4.2,0.0,5.1,0.0,6.3,0.0,3.8,0.0,4.3,0.0,3.2,0.0,25.200000000000003
729,2019.07.06,5.7,0.0,5.3,0.0,4.2,0.0,5.1,0.0,6.3,0.0,3.8,0.0,4.3,0.0,22.55
730,2019.07.07,6.6,13.3,5.7,0.0,5.3,0.0,4.2,0.0,5.1,0.0,6.3,0.0,3.8,0.0,20.2
731,2019.07.08,4.7,0.0,6.6,13.3,5.7,0.0,5.3,0.0,4.2,0.0,5.1,0.0,6.3,0.0,20.1
732,2019.07.09,5.6,0.0,4.7,0.0,6.6,13.3,5.7,0.0,5.3,0.0,4.2,0.0,5.1,0.0,20.200000000000003
733,2019.07.10,5.7,0.0,5.6,0.0,4.7,0.0,6.6,13.3,5.7,0.0,5.3,0.0,4.2,0.0,19.5
734,2019.07.11,5.2,0.0,5.7,0.0,5.6,0.0,4.7,0.0,6.6,13.3,5.7,0.0,5.3,0.0,19.3
735,2019.07.12,3.5,0.0,5.2,0.0,5.7,0.0,5.6,0.0,4.7,0.0,6.6,13.3,5.7,0.0,19.15
736,2019.07.13,4.9,12.9,3.5,0.0,5.2,0.0,5.7,0.0,5.6,0.0,4.7,0.0,6.6,13.3,20.75
737,2019.07.14,4.9,0.6,4.9,12.9,3.5,0.0,5.2,0.0,5.7,0.0,5.6,0.0,4.7,0.0,20.700000000000003
738,2019.07.15,3.6,0.8,4.9,0.6,4.9,12.9,3.5,0.0,5.2,0.0,5.7,0.0,5.6,0.0,22.05
739,2019.07.16,4.5,0.0,3.6,0.8,4.9,0.6,4.9,12.9,3.5,0.0,5.2,0.0,5.7,0.0,19.65
740,2019.07.17,4.9,0.0,4.5,0.0,3.6,0.8,4.9,0.6,4.9,12.9,3.5,0.0,5.2,0.0,23.3
741,2019.07.18,3.8,1.0,4.9,0.0,4.5,0.0,3.6,0.8,4.9,0.6,4.9,12.9,3.5,0.0,24.35
742,2019.07.19,3.5,2.4,3.8,1.0,4.9,0.0,4.5,0.0,3.6,0.8,4.9,0.6,4.9,12.9,25.5
743,2019.07.20,4.3,0.0,3.5,2.4,3.8,1.0,4.9,0.0,4.5,0.0,3.6,0.8,4.9,0.6,27.0
744,2019.07.21,5.2,0.6,4.3,0.0,3.5,2.4,3.8,1.0,4.9,0.0,4.5,0.0,3.6,0.8,24.85
745,2019.07.22,5.7,0.0,5.2,0.6,4.3,0.0,3.5,2.4,3.8,1.0,4.9,0.0,4.5,0.0,24.5
746,2019.07.23,4.6,0.0,5.7,0.0,5.2,0.6,4.3,0.0,3.5,2.4,3.8,1.0,4.9,0.0,24.85
747,2019.07.24,3.4,0.0,4.6,0.0,5.7,0.0,5.2,0.6,4.3,0.0,3.5,2.4,3.8,1.0,25.85
748,2019.07.25,2.6,0.0,3.4,0.0,4.6,0.0,5.7,0.0,5.2,0.6,4.3,0.0,3.5,2.4,27.55
749,2019.07.26,3.1,0.1,2.6,0.0,3.4,0.0,4.6,0.0,5.7,0.0,5.2,0.6,4.3,0.0,26.0
750,2019.07.27,3.8,12.9,3.1,0.1,2.6,0.0,3.4,0.0,4.6,0.0,5.7,0.0,5.2,0.6,26.450000000000003
751,2019.07.28,5.0,5.4,3.8,12.9,3.1,0.1,2.6,0.0,3.4,0.0,4.6,0.0,5.7,0.0,25.0
752,2019.07.29,4.3,4.3,5.0,5.4,3.8,12.9,3.1,0.1,2.6,0.0,3.4,0.0,4.6,0.0,25.65
753,2019.07.30,5.5,0.0,4.3,4.3,5.0,5.4,3.8,12.9,3.1,0.1,2.6,0.0,3.4,0.0,25.65
754,2019.07.31,4.6,0.0,5.5,0.0,4.3,4.3,5.0,5.4,3.8,12.9,3.1,0.1,2.6,0.0,26.200000000000003
755,2019.08.01,4.4,0.9,4.6,0.0,5.5,0.0,4.3,4.3,5.0,5.4,3.8,12.9,3.1,0.1,24.85
756,2019.08.02,4.3,0.0,4.4,0.9,4.6,0.0,5.5,0.0,4.3,4.3,5.0,5.4,3.8,12.9,22.0
757,2019.08.03,5.6,37.4,4.3,0.0,4.4,0.9,4.6,0.0,5.5,0.0,4.3,4.3,5.0,5.4,22.2
758,2019.08.04,3.0,0.0,5.6,37.4,4.3,0.0,4.4,0.9,4.6,0.0,5.5,0.0,4.3,4.3,23.45
759,2019.08.05,4.2,0.5,3.0,0.0,5.6,37.4,4.3,0.0,4.4,0.9,4.6,0.0,5.5,0.0,25.85
760,2019.08.06,3.0,0.4,4.2,0.5,3.0,0.0,5.6,37.4,4.3,0.0,4.4,0.9,4.6,0.0,27.15
761,2019.08.07,6.0,1.5,3.0,0.4,4.2,0.5,3.0,0.0,5.6,37.4,4.3,0.0,4.4,0.9,24.75
762,2019.08.08,5.9,0.0,6.0,1.5,3.0,0.4,4.2,0.5,3.0,0.0,5.6,37.4,4.3,0.0,26.35
763,2019.08.09,4.1,0.1,5.9,0.0,6.0,1.5,3.0,0.4,4.2,0.5,3.0,0.0,5.6,37.4,28.25
764,2019.08.10,3.2,0.0,4.1,0.1,5.9,0.0,6.0,1.5,3.0,0.4,4.2,0.5,3.0,0.0,28.65
765,2019.08.11,4.7,0.0,3.2,0.0,4.1,0.1,5.9,0.0,6.0,1.5,3.0,0.4,4.2,0.5,30.5
766,2019.08.12,3.7,0.0,4.7,0.0,3.2,0.0,4.1,0.1,5.9,0.0,6.0,1.5,3.0,0.4,24.15
767,2019.08.13,7.2,3.7,3.7,0.0,4.7,0.0,3.2,0.0,4.1,0.1,5.9,0.0,6.0,1.5,20.2
768,2019.08.14,4.6,12.0,7.2,3.7,3.7,0.0,4.7,0.0,3.2,0.0,4.1,0.1,5.9,0.0,20.5
769,2019.08.15,2.5,0.0,4.6,12.0,7.2,3.7,3.7,0.0,4.7,0.0,3.2,0.0,4.1,0.1,22.25
770,2019.08.16,4.3,1.1,2.5,0.0,4.6,12.0,7.2,3.7,3.7,0.0,4.7,0.0,3.2,0.0,22.65
771,2019.08.17,3.1,0.0,4.3,1.1,2.5,0.0,4.6,12.0,7.2,3.7,3.7,0.0,4.7,0.0,24.85
772,2019.08.18,4.2,0.0,3.1,0.0,4.3,1.1,2.5,0.0,4.6,12.0,7.2,3.7,3.7,0.0,27.0
773,2019.08.19,3.3,0.0,4.2,0.0,3.1,0.0,4.3,1.1,2.5,0.0,4.6,12.0,7.2,3.7,28.450000000000003
774,2019.08.20,3.0,0.0,3.3,0.0,4.2,0.0,3.1,0.0,4.3,1.1,2.5,0.0,4.6,12.0,26.35
775,2019.08.21,5.5,0.5,3.0,0.0,3.3,0.0,4.2,0.0,3.1,0.0,4.3,1.1,2.5,0.0,23.549999999999997
776,2019.08.22,3.1,2.3,5.5,0.5,3.0,0.0,3.3,0.0,4.2,0.0,3.1,0.0,4.3,1.1,26.05
777,2019.08.23,2.2,0.0,3.1,2.3,5.5,0.5,3.0,0.0,3.3,0.0,4.2,0.0,3.1,0.0,27.75
778,2019.08.24,4.0,0.0,2.2,0.0,3.1,2.3,5.5,0.5,3.0,0.0,3.3,0.0,4.2,0.0,27.85
779,2019.08.25,3.3,1.5,4.0,0.0,2.2,0.0,3.1,2.3,5.5,0.5,3.0,0.0,3.3,0.0,27.9
780,2019.08.26,4.0,1.3,3.3,1.5,4.0,0.0,2.2,0.0,3.1,2.3,5.5,0.5,3.0,0.0,27.95
781,2019.08.27,3.9,0.9,4.0,1.3,3.3,1.5,4.0,0.0,2.2,0.0,3.1,2.3,5.5,0.5,29.049999999999997
782,2019.08.28,3.2,0.0,3.9,0.9,4.0,1.3,3.3,1.5,4.0,0.0,2.2,0.0,3.1,2.3,29.25
783,2019.08.29,2.9,0.0,3.2,0.0,3.9,0.9,4.0,1.3,3.3,1.5,4.0,0.0,2.2,0.0,29.700000000000003
784,2019.08.30,2.6,0.0,2.9,0.0,3.2,0.0,3.9,0.9,4.0,1.3,3.3,1.5,4.0,0.0,29.05
785,2019.08.31,3.9,0.1,2.6,0.0,2.9,0.0,3.2,0.0,3.9,0.9,4.0,1.3,3.3,1.5,28.549999999999997
786,2019.09.01,3.7,0.0,3.9,0.1,2.6,0.0,2.9,0.0,3.2,0.0,3.9,0.9,4.0,1.3,27.4
787,2019.09.02,4.7,0.0,3.7,0.0,3.9,0.1,2.6,0.0,2.9,0.0,3.2,0.0,3.9,0.9,19.0
