,Date,Wind_m/s,Precipitation_mm,Wind_m/s1,Precipitation_mm1,Wind_m/s2,Precipitation_mm2,Wind_m/s3,Precipitation_mm3,Wind_m/s4,Precipitation_mm4,Wind_m/s5,Precipitation_mm5,Wind_m/s6,Precipitation_mm6,Wind_m/s7,Precipitation_mm7,Target: Min_temp
891,2019.12.16,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,2.9,4.7,2.6,0.0,8.3,4.9,3.3,3.3,7.2
892,2019.12.17,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,2.9,4.7,2.6,0.0,8.3,4.9,7.6
893,2019.12.18,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,2.9,4.7,2.6,0.0,6.3
894,2019.12.19,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,2.9,4.7,5.2
895,2019.12.20,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,4.5,5.0,9.6
896,2019.12.21,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,4.2,1.6,6.2
897,2019.12.22,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,3.4,0.0,7.0
898,2019.12.23,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,3.8,0.0,5.4
899,2019.12.24,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,6.7,0.0,4.6
900,2019.12.25,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,3.9,0.0,3.2
901,2019.12.26,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,2.3,0.0,1.6
902,2019.12.27,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,6.1,0.0,-0.1
903,2019.12.28,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,6.3,4.5,-1.1
904,2019.12.29,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,6.3,17.2,-1.5
905,2019.12.30,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,9.9,4.9,-0.6
906,2019.12.31,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,9.4,0.0,0.2
907,2020.01.01,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,6.2,3.1,-0.5
908,2020.01.02,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,6.0,0.0,-0.7
909,2020.01.03,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,4.9,0.0,1.1
910,2020.01.04,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,7.2,0.0,-0.7
911,2020.01.05,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,3.2,0.0,-1.0
912,2020.01.06,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,2.3,0.0,-1.3
913,2020.01.07,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,5.1,0.0,-1.2
914,2020.01.08,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,4.5,0.0,-1.0
915,2020.01.09,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,1.6,0.0,-0.7
916,2020.01.10,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,1.6,0.0,0.2
917,2020.01.11,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,7.4,0.0,0.8
918,2020.01.12,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,7.9,0.1,-0.3
919,2020.01.13,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,1.7,0.0,-0.5
920,2020.01.14,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,1.5,0.0,-0.4
921,2020.01.15,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,1.2,0.0,-0.1
922,2020.01.16,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,1.8,0.0,-0.3
923,2020.01.17,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,2.6,0.0,-0.8
924,2020.01.18,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,4.8,0.0,0.1
925,2020.01.19,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,1.4,0.0,-0.1
926,2020.01.20,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,1.9,0.0,-0.5
927,2020.01.21,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,2.1,0.0,-0.9
928,2020.01.22,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,2.3,0.0,-0.6
929,2020.01.23,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,1.4,0.0,-1.6
930,2020.01.24,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,2.2,0.0,-0.9
931,2020.01.25,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,2.3,0.0,0.3
932,2020.01.26,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,2.5,0.1,1.5
933,2020.01.27,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,2.6,0.0,0.3
934,2020.01.28,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,1.5,0.0,1.5
935,2020.01.29,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,4.7,0.0,0.3
936,2020.01.30,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,4.6,0.0,1.5
937,2020.01.31,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,1.9,0.0,5.5
938,2020.02.01,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,1.6,0.9,8.6
939,2020.02.02,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,1.9,0.4,7.3
940,2020.02.03,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,2.0,0.0,3.0
941,2020.02.04,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,3.6,6.8,0.9
942,2020.02.05,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,6.8,0.1,-0.1
943,2020.02.06,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,6.7,0.4,1.2
944,2020.02.07,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,7.1,0.7,-0.8
945,2020.02.08,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,3.3,0.0,-0.6
946,2020.02.09,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,8.4,0.4,3.5
947,2020.02.10,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,7.6,5.0,4.4
948,2020.02.11,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,12.6,9.8,2.2
949,2020.02.12,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,11.2,0.0,1.4
950,2020.02.13,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,7.3,0.0,4.9
951,2020.02.14,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,5.3,0.0,2.5
952,2020.02.15,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,3.7,0.0,2.0
953,2020.02.16,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,2.9,0.0,3.6
954,2020.02.17,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,8.6,0.4,6.0
955,2020.02.18,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,11.0,2.1,3.1
956,2020.02.19,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,7.3,0.0,2.2
957,2020.02.20,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,6.3,1.0,2.6
958,2020.02.21,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,6.7,4.3,1.6
959,2020.02.22,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,3.4,0.0,5.0
960,2020.02.23,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,3.6,0.0,5.0
961,2020.02.24,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,2.6,0.0,4.2
962,2020.02.25,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,6.1,0.4,4.7
963,2020.02.26,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,6.0,0.2,2.6
964,2020.02.27,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,5.8,0.0,2.1
965,2020.02.28,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,8.8,0.4,1.4
966,2020.02.29,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,4.9,0.0,6.5
967,2020.03.01,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,8.5,0.4,7.5
968,2020.03.02,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,9.6,1.9,6.1
969,2020.03.03,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,5.5,1.9,5.1
970,2020.03.04,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,7.7,7.1,2.9
971,2020.03.05,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,7.8,0.0,3.8
972,2020.03.06,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,11.9,3.7,4.9
973,2020.03.07,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,6.6,0.0,2.5
974,2020.03.08,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,6.2,5.6,3.4
975,2020.03.09,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,6.6,12.9,4.4
976,2020.03.10,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,4.7,4.3,6.8
977,2020.03.11,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,6.4,0.0,9.5
978,2020.03.12,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,4.0,0.0,7.2
979,2020.03.13,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,4.8,11.8,4.8
980,2020.03.14,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,6.8,1.2,2.1
981,2020.03.15,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,4.5,0.0,2.5
982,2020.03.16,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,2.6,0.0,4.1
983,2020.03.17,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,4.6,0.0,7.8
984,2020.03.18,1.7,0.0,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,4.8,1.5,8.9
985,2020.03.19,2.2,0.0,1.7,0.0,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,5.3,0.0,10.5
986,2020.03.20,2.8,0.0,2.2,0.0,1.7,0.0,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,7.6,0.4,4.8
987,2020.03.21,6.9,2.9,2.8,0.0,2.2,0.0,1.7,0.0,1.5,0.0,6.1,0.0,4.1,0.0,5.8,0.0,1.4
988,2020.03.22,4.8,1.0,6.9,2.9,2.8,0.0,2.2,0.0,1.7,0.0,1.5,0.0,6.1,0.0,4.1,0.0,0.0
989,2020.03.23,9.3,1.1,4.8,1.0,6.9,2.9,2.8,0.0,2.2,0.0,1.7,0.0,1.5,0.0,6.1,0.0,0.1
990,2020.03.24,7.7,0.0,9.3,1.1,4.8,1.0,6.9,2.9,2.8,0.0,2.2,0.0,1.7,0.0,1.5,0.0,0.5
991,2020.03.25,6.2,0.0,7.7,0.0,9.3,1.1,4.8,1.0,6.9,2.9,2.8,0.0,2.2,0.0,1.7,0.0,3.0
992,2020.03.26,5.4,0.0,6.2,0.0,7.7,0.0,9.3,1.1,4.8,1.0,6.9,2.9,2.8,0.0,2.2,0.0,6.2
993,2020.03.27,3.6,0.0,5.4,0.0,6.2,0.0,7.7,0.0,9.3,1.1,4.8,1.0,6.9,2.9,2.8,0.0,8.0
994,2020.03.28,2.7,0.0,3.6,0.0,5.4,0.0,6.2,0.0,7.7,0.0,9.3,1.1,4.8,1.0,6.9,2.9,8.8
995,2020.03.29,5.7,0.0,2.7,0.0,3.6,0.0,5.4,0.0,6.2,0.0,7.7,0.0,9.3,1.1,4.8,1.0,2.0
996,2020.03.30,4.2,1.4,5.7,0.0,2.7,0.0,3.6,0.0,5.4,0.0,6.2,0.0,7.7,0.0,9.3,1.1,1.6
997,2020.03.31,2.8,0.0,4.2,1.4,5.7,0.0,2.7,0.0,3.6,0.0,5.4,0.0,6.2,0.0,7.7,0.0,3.1
998,2020.04.01,1.9,0.0,2.8,0.0,4.2,1.4,5.7,0.0,2.7,0.0,3.6,0.0,5.4,0.0,6.2,0.0,3.2
999,2020.04.02,2.8,0.0,1.9,0.0,2.8,0.0,4.2,1.4,5.7,0.0,2.7,0.0,3.6,0.0,5.4,0.0,4.2
1000,2020.04.03,4.1,0.0,2.8,0.0,1.9,0.0,2.8,0.0,4.2,1.4,5.7,0.0,2.7,0.0,3.6,0.0,6.6
1001,2020.04.04,3.8,0.0,4.1,0.0,2.8,0.0,1.9,0.0,2.8,0.0,4.2,1.4,5.7,0.0,2.7,0.0,7.9
1002,2020.04.05,4.6,0.0,3.8,0.0,4.1,0.0,2.8,0.0,1.9,0.0,2.8,0.0,4.2,1.4,5.7,0.0,8.0
1003,2020.04.06,3.8,0.0,4.6,0.0,3.8,0.0,4.1,0.0,2.8,0.0,1.9,0.0,2.8,0.0,4.2,1.4,8.2
1004,2020.04.07,1.9,0.0,3.8,0.0,4.6,0.0,3.8,0.0,4.1,0.0,2.8,0.0,1.9,0.0,2.8,0.0,9.8
1005,2020.04.08,1.4,0.0,1.9,0.0,3.8,0.0,4.6,0.0,3.8,0.0,4.1,0.0,2.8,0.0,1.9,0.0,11.3
1006,2020.04.09,3.9,0.0,1.4,0.0,1.9,0.0,3.8,0.0,4.6,0.0,3.8,0.0,4.1,0.0,2.8,0.0,12.5
1007,2020.04.10,4.7,0.0,3.9,0.0,1.4,0.0,1.9,0.0,3.8,0.0,4.6,0.0,3.8,0.0,4.1,0.0,10.6
1008,2020.04.11,2.5,0.0,4.7,0.0,3.9,0.0,1.4,0.0,1.9,0.0,3.8,0.0,4.6,0.0,3.8,0.0,10.8
1009,2020.04.12,3.4,0.0,2.5,0.0,4.7,0.0,3.9,0.0,1.4,0.0,1.9,0.0,3.8,0.0,4.6,0.0,11.9
1010,2020.04.13,6.1,0.3,3.4,0.0,2.5,0.0,4.7,0.0,3.9,0.0,1.4,0.0,1.9,0.0,3.8,0.0,7.2
1011,2020.04.14,6.9,0.2,6.1,0.3,3.4,0.0,2.5,0.0,4.7,0.0,3.9,0.0,1.4,0.0,1.9,0.0,5.3
1012,2020.04.15,5.0,0.0,6.9,0.2,6.1,0.3,3.4,0.0,2.5,0.0,4.7,0.0,3.9,0.0,1.4,0.0,8.1
1013,2020.04.16,4.1,0.0,5.0,0.0,6.9,0.2,6.1,0.3,3.4,0.0,2.5,0.0,4.7,0.0,3.9,0.0,11.4
1014,2020.04.17,5.4,0.0,4.1,0.0,5.0,0.0,6.9,0.2,6.1,0.3,3.4,0.0,2.5,0.0,4.7,0.0,12.7
1015,2020.04.18,3.0,1.0,5.4,0.0,4.1,0.0,5.0,0.0,6.9,0.2,6.1,0.3,3.4,0.0,2.5,0.0,12.4
1016,2020.04.19,5.1,11.4,3.0,1.0,5.4,0.0,4.1,0.0,5.0,0.0,6.9,0.2,6.1,0.3,3.4,0.0,8.4
1017,2020.04.20,5.5,0.0,5.1,11.4,3.0,1.0,5.4,0.0,4.1,0.0,5.0,0.0,6.9,0.2,6.1,0.3,7.8
1018,2020.04.21,6.0,0.0,5.5,0.0,5.1,11.4,3.0,1.0,5.4,0.0,4.1,0.0,5.0,0.0,6.9,0.2,8.4
1019,2020.04.22,4.1,0.0,6.0,0.0,5.5,0.0,5.1,11.4,3.0,1.0,5.4,0.0,4.1,0.0,5.0,0.0,9.6
1020,2020.04.23,2.8,0.0,4.1,0.0,6.0,0.0,5.5,0.0,5.1,11.4,3.0,1.0,5.4,0.0,4.1,0.0,11.4
1021,2020.04.24,4.7,0.0,2.8,0.0,4.1,0.0,6.0,0.0,5.5,0.0,5.1,11.4,3.0,1.0,5.4,0.0,12.3
1022,2020.04.25,8.5,0.4,4.7,0.0,2.8,0.0,4.1,0.0,6.0,0.0,5.5,0.0,5.1,11.4,3.0,1.0,9.2
1023,2020.04.26,3.2,0.0,8.5,0.4,4.7,0.0,2.8,0.0,4.1,0.0,6.0,0.0,5.5,0.0,5.1,11.4,10.9
1024,2020.04.27,3.9,0.0,3.2,0.0,8.5,0.4,4.7,0.0,2.8,0.0,4.1,0.0,6.0,0.0,5.5,0.0,12.1
1025,2020.04.28,5.3,2.5,3.9,0.0,3.2,0.0,8.5,0.4,4.7,0.0,2.8,0.0,4.1,0.0,6.0,0.0,14.2
1026,2020.04.29,5.6,3.1,5.3,2.5,3.9,0.0,3.2,0.0,8.5,0.4,4.7,0.0,2.8,0.0,4.1,0.0,12.1
1027,2020.04.30,6.3,0.5,5.6,3.1,5.3,2.5,3.9,0.0,3.2,0.0,8.5,0.4,4.7,0.0,2.8,0.0,14.1
1028,2020.05.01,4.8,1.1,6.3,0.5,5.6,3.1,5.3,2.5,3.9,0.0,3.2,0.0,8.5,0.4,4.7,0.0,12.3
1029,2020.05.02,6.0,0.0,4.8,1.1,6.3,0.5,5.6,3.1,5.3,2.5,3.9,0.0,3.2,0.0,8.5,0.4,10.9
1030,2020.05.03,7.9,0.0,6.0,0.0,4.8,1.1,6.3,0.5,5.6,3.1,5.3,2.5,3.9,0.0,3.2,0.0,10.0
1031,2020.05.04,4.1,0.1,7.9,0.0,6.0,0.0,4.8,1.1,6.3,0.5,5.6,3.1,5.3,2.5,3.9,0.0,12.0
1032,2020.05.05,7.4,4.8,4.1,0.1,7.9,0.0,6.0,0.0,4.8,1.1,6.3,0.5,5.6,3.1,5.3,2.5,8.0
1033,2020.05.06,8.5,0.0,7.4,4.8,4.1,0.1,7.9,0.0,6.0,0.0,4.8,1.1,6.3,0.5,5.6,3.1,9.4
1034,2020.05.07,8.0,0.0,8.5,0.0,7.4,4.8,4.1,0.1,7.9,0.0,6.0,0.0,4.8,1.1,6.3,0.5,9.7
1035,2020.05.08,2.6,0.0,8.0,0.0,8.5,0.0,7.4,4.8,4.1,0.1,7.9,0.0,6.0,0.0,4.8,1.1,14.1
1036,2020.05.09,3.4,0.0,2.6,0.0,8.0,0.0,8.5,0.0,7.4,4.8,4.1,0.1,7.9,0.0,6.0,0.0,15.8
1037,2020.05.10,4.2,0.0,3.4,0.0,2.6,0.0,8.0,0.0,8.5,0.0,7.4,4.8,4.1,0.1,7.9,0.0,15.8
1038,2020.05.11,8.3,0.0,4.2,0.0,3.4,0.0,2.6,0.0,8.0,0.0,8.5,0.0,7.4,4.8,4.1,0.1,8.4
1039,2020.05.12,7.9,0.0,8.3,0.0,4.2,0.0,3.4,0.0,2.6,0.0,8.0,0.0,8.5,0.0,7.4,4.8,7.3
1040,2020.05.13,3.5,1.0,7.9,0.0,8.3,0.0,4.2,0.0,3.4,0.0,2.6,0.0,8.0,0.0,8.5,0.0,11.3
1041,2020.05.14,4.7,0.6,3.5,1.0,7.9,0.0,8.3,0.0,4.2,0.0,3.4,0.0,2.6,0.0,8.0,0.0,11.1
1042,2020.05.15,7.6,4.1,4.7,0.6,3.5,1.0,7.9,0.0,8.3,0.0,4.2,0.0,3.4,0.0,2.6,0.0,9.1
1043,2020.05.16,3.1,0.0,7.6,4.1,4.7,0.6,3.5,1.0,7.9,0.0,8.3,0.0,4.2,0.0,3.4,0.0,12.8
1044,2020.05.17,3.5,6.3,3.1,0.0,7.6,4.1,4.7,0.6,3.5,1.0,7.9,0.0,8.3,0.0,4.2,0.0,13.7
1045,2020.05.18,2.4,0.0,3.5,6.3,3.1,0.0,7.6,4.1,4.7,0.6,3.5,1.0,7.9,0.0,8.3,0.0,16.7
1046,2020.05.19,4.0,0.1,2.4,0.0,3.5,6.3,3.1,0.0,7.6,4.1,4.7,0.6,3.5,1.0,7.9,0.0,15.7
1047,2020.05.20,3.7,9.7,4.0,0.1,2.4,0.0,3.5,6.3,3.1,0.0,7.6,4.1,4.7,0.6,3.5,1.0,13.2
1048,2020.05.21,4.9,0.0,3.7,9.7,4.0,0.1,2.4,0.0,3.5,6.3,3.1,0.0,7.6,4.1,4.7,0.6,11.0
1049,2020.05.22,4.1,0.0,4.9,0.0,3.7,9.7,4.0,0.1,2.4,0.0,3.5,6.3,3.1,0.0,7.6,4.1,13.0
1050,2020.05.23,3.1,1.5,4.1,0.0,4.9,0.0,3.7,9.7,4.0,0.1,2.4,0.0,3.5,6.3,3.1,0.0,12.0
1051,2020.05.24,9.9,2.7,3.1,1.5,4.1,0.0,4.9,0.0,3.7,9.7,4.0,0.1,2.4,0.0,3.5,6.3,12.0
1052,2020.05.25,7.1,0.2,9.9,2.7,3.1,1.5,4.1,0.0,4.9,0.0,3.7,9.7,4.0,0.1,2.4,0.0,10.5
1053,2020.05.26,4.8,2.0,7.1,0.2,9.9,2.7,3.1,1.5,4.1,0.0,4.9,0.0,3.7,9.7,4.0,0.1,12.1
1054,2020.05.27,3.9,1.2,4.8,2.0,7.1,0.2,9.9,2.7,3.1,1.5,4.1,0.0,4.9,0.0,3.7,9.7,13.1
1055,2020.05.28,6.1,0.3,3.9,1.2,4.8,2.0,7.1,0.2,9.9,2.7,3.1,1.5,4.1,0.0,4.9,0.0,12.5
1056,2020.05.29,4.8,1.2,6.1,0.3,3.9,1.2,4.8,2.0,7.1,0.2,9.9,2.7,3.1,1.5,4.1,0.0,12.5
1057,2020.05.30,3.9,5.1,4.8,1.2,6.1,0.3,3.9,1.2,4.8,2.0,7.1,0.2,9.9,2.7,3.1,1.5,10.7
1058,2020.05.31,8.3,0.0,3.9,5.1,4.8,1.2,6.1,0.3,3.9,1.2,4.8,2.0,7.1,0.2,9.9,2.7,12.1
1059,2020.06.01,4.3,1.5,8.3,0.0,3.9,5.1,4.8,1.2,6.1,0.3,3.9,1.2,4.8,2.0,7.1,0.2,13.5
1060,2020.06.02,4.8,0.2,4.3,1.5,8.3,0.0,3.9,5.1,4.8,1.2,6.1,0.3,3.9,1.2,4.8,2.0,11.7
1061,2020.06.03,3.9,1.3,4.8,0.2,4.3,1.5,8.3,0.0,3.9,5.1,4.8,1.2,6.1,0.3,3.9,1.2,14.6
1062,2020.06.04,7.9,1.3,3.9,1.3,4.8,0.2,4.3,1.5,8.3,0.0,3.9,5.1,4.8,1.2,6.1,0.3,16.6
1063,2020.06.05,7.6,9.1,7.9,1.3,3.9,1.3,4.8,0.2,4.3,1.5,8.3,0.0,3.9,5.1,4.8,1.2,14.8
1064,2020.06.06,3.4,1.9,7.6,9.1,7.9,1.3,3.9,1.3,4.8,0.2,4.3,1.5,8.3,0.0,3.9,5.1,19.3
1065,2020.06.07,4.5,12.1,3.4,1.9,7.6,9.1,7.9,1.3,3.9,1.3,4.8,0.2,4.3,1.5,8.3,0.0,15.4
1066,2020.06.08,4.2,3.1,4.5,12.1,3.4,1.9,7.6,9.1,7.9,1.3,3.9,1.3,4.8,0.2,4.3,1.5,15.9
1067,2020.06.09,2.1,1.6,4.2,3.1,4.5,12.1,3.4,1.9,7.6,9.1,7.9,1.3,3.9,1.3,4.8,0.2,18.7
1068,2020.06.10,3.3,8.2,2.1,1.6,4.2,3.1,4.5,12.1,3.4,1.9,7.6,9.1,7.9,1.3,3.9,1.3,18.4
